[2024-05-04 16:03:59.463] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.469] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.469] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-05-04 16:03:59.740] [info]  [16:03:59] [Genesis/main
[2024-05-04 16:05:32.904] [info]  [16:05:32] [Render thread/INFO]: [LC] Launching
[2024-05-04 16:05:32.905] [info]  [16:05:32] [Render thread/INFO]: [LC] Finished Lunar initialization.
[2024-05-04 16:05:32.906] [info]  [16:05:32] [Render thread/INFO]: [LC] LUNARCLIENT_STATUS_STARTED
[2024-05-04 16:05:33.251] [info]  [16:05:33] [Render thread/WARN]: Missing sound for event: minecraft:item.goat_horn.play
[2024-05-04 16:05:33.251] [info]  [16:05:33] [Render thread/WARN]: Missing sound for event: minecraft:entity.goat.screaming.horn_break
[2024-05-04 16:05:33.627] [info]  [16:05:33] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Speakers (Realtek(R) Audio)
[2024-05-04 16:05:33.627] [info]  [16:05:33] [Render thread/INFO]: Sound engine started
[2024-05-04 16:05:33.727] [info]  [16:05:33] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/blocks.png-atlas
[2024-05-04 16:05:33.737] [info]  [16:05:33] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/signs.png-atlas
[2024-05-04 16:05:33.738] [info]  [16:05:33] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/shield_patterns.png-atlas
[2024-05-04 16:05:33.738] [info]  [16:05:33] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[2024-05-04 16:05:33.739] [info]  [16:05:33] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[2024-05-04 16:05:33.749] [info]  [16:05:33] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[2024-05-04 16:05:33.750] [info]  [16:05:33] [Render thread/INFO]: Created: 256x256x4 minecraft:textures/atlas/chest.png-atlas
[2024-05-04 16:05:33.751] [info]  [16:05:33] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[2024-05-04 16:05:33.751] [info]  [16:05:33] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[2024-05-04 16:05:33.920] [info]  [16:05:33] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[2024-05-04 16:05:33.995] [info]  [16:05:33] [Render thread/INFO]: Created: 4096x2048x0 minecraft:textures/atlas/particles.png-atlas
[2024-05-04 16:05:33.998] [info]  [16:05:33] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[2024-05-04 16:05:33.999] [info]  [16:05:33] [Render thread/INFO]: Created: 128x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[2024-05-04 16:05:34.042] [info]  [16:05:34] [Render thread/WARN]: [LC Assets Reconnect] There was no closedConnection for a disconnected player.
[2024-05-04 16:05:39.255] [info]  [16:05:39] [Render thread/INFO]: [LC Microsoft Auth] Launcher version (as int): 326
[2024-05-04 16:05:39.264] [info]  [16:05:39] [Render thread/INFO]: [LC Microsoft Auth] Sending IPC request to Launcher
[2024-05-04 16:05:49.790] [info]  [16:05:49] [Render thread/INFO]: [LC Assets Reconnect] Reconnecting to the assets server...
[2024-05-04 16:05:49.791] [info]  [16:05:49] [Thread-16/INFO]: [LC Assets] Establishing connection
[2024-05-04 16:05:49.792] [info]  [16:05:49] [Thread-16/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no reconnect JWT offered.
[2024-05-04 16:05:49.792] [info]  [16:05:49] [Thread-16/INFO]: [LC Authentication] Instantiate
[2024-05-04 16:05:50.002] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-05-04 16:05:50.424] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: java.lang.reflect.InvocationTargetException
[2024-05-04 16:05:50.425] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:05:50.425] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:05:50.425] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:05:50.426] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:05:50.426] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:05:50.426] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.onMessage(Unknown Source)
[2024-05-04 16:05:50.426] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.onWebsocketMessage(Unknown Source)
[2024-05-04 16:05:50.427] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrameBinary(Unknown Source)
[2024-05-04 16:05:50.427] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrame(Unknown Source)
[2024-05-04 16:05:50.427] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decodeFrames(Unknown Source)
[2024-05-04 16:05:50.427] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decode(Unknown Source)
[2024-05-04 16:05:50.428] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.run(Unknown Source)
[2024-05-04 16:05:50.428] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at java.base/java.lang.Thread.run(Unknown Source)
[2024-05-04 16:05:50.428] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: Caused by: com.mojang.authlib.exceptions.InvalidCredentialsException: INVALID_SIGNATURE
[2024-05-04 16:05:50.428] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:107)
[2024-05-04 16:05:50.428] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:91)
[2024-05-04 16:05:50.429] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilMinecraftSessionService.joinServer(YggdrasilMinecraftSessionService.java:71)
[2024-05-04 16:05:50.429] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [STDERR]: 	... 13 more
[2024-05-04 16:05:50.728] [info]  [16:05:50] [WebSocketConnectReadThread-498/INFO]: [LC Auth] Connection closed (1000, "Failed.")
[2024-05-04 16:06:20.795] [info]  [16:06:20] [Render thread/INFO]: [LC Assets Reconnect] Reconnecting to the assets server...
[2024-05-04 16:06:20.796] [info]  [16:06:20] [Thread-19/INFO]: [LC Assets] Establishing connection
[2024-05-04 16:06:20.796] [info]  [16:06:20] [Thread-19/INFO]: [LC Assets] Connecting to Authenticator to obtain JWT, no reconnect JWT offered.
[2024-05-04 16:06:20.797] [info]  [16:06:20] [Thread-19/INFO]: [LC Authentication] Instantiate
[2024-05-04 16:06:20.971] [info]  [16:06:20] [WebSocketConnectReadThread-506/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-05-04 16:06:21.377] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: java.lang.reflect.InvocationTargetException
[2024-05-04 16:06:21.378] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:06:21.379] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:06:21.379] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:06:21.379] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:06:21.379] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:06:21.380] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.onMessage(Unknown Source)
[2024-05-04 16:06:21.380] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.onWebsocketMessage(Unknown Source)
[2024-05-04 16:06:21.380] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrameBinary(Unknown Source)
[2024-05-04 16:06:21.380] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrame(Unknown Source)
[2024-05-04 16:06:21.381] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decodeFrames(Unknown Source)
[2024-05-04 16:06:21.381] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decode(Unknown Source)
[2024-05-04 16:06:21.381] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.run(Unknown Source)
[2024-05-04 16:06:21.381] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at java.base/java.lang.Thread.run(Unknown Source)
[2024-05-04 16:06:21.381] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: Caused by: com.mojang.authlib.exceptions.InvalidCredentialsException: INVALID_SIGNATURE
[2024-05-04 16:06:21.382] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:107)
[2024-05-04 16:06:21.382] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:91)
[2024-05-04 16:06:21.382] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilMinecraftSessionService.joinServer(YggdrasilMinecraftSessionService.java:71)
[2024-05-04 16:06:21.382] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [STDERR]: 	... 13 more
[2024-05-04 16:06:21.668] [info]  [16:06:21] [WebSocketConnectReadThread-506/INFO]: [LC Auth] Connection closed (1000, "Failed.")
[2024-05-04 16:06:21.951] [info]  [16:06:21] [Render thread/INFO]: [LC Microsoft Auth] Processing response...
[2024-05-04 16:06:24.086] [info]  [16:06:24] [ForkJoinPool.commonPool-worker-2/WARN]: [LC AuthUtil] Not reported (AUTH is not enabled)
[2024-05-04 16:06:37.611] [info]  [16:06:37] [Render thread/INFO]: [LC Microsoft Auth] Launcher version (as int): 326
[2024-05-04 16:06:37.630] [info]  [16:06:37] [Render thread/INFO]: [LC Microsoft Auth] Sending IPC request to Launcher
[2024-05-04 16:06:39.336] [info]  [16:06:39] [Render thread/INFO]: [LC Microsoft Auth] Processing response...
[2024-05-04 16:06:40.040] [info]  [16:06:40] [Render thread/INFO]: [LC Microsoft Auth] Launcher version (as int): 326
[2024-05-04 16:06:40.048] [info]  [16:06:40] [Render thread/INFO]: [LC Microsoft Auth] Sending IPC request to Launcher
[2024-05-04 16:07:00.685] [info]  [16:07:00] [Render thread/INFO]: [LC Authentication] Instantiate
[2024-05-04 16:07:00.887] [info]  [16:07:00] [WebSocketConnectReadThread-534/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[2024-05-04 16:07:01.326] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: java.lang.reflect.InvocationTargetException
[2024-05-04 16:07:01.326] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:07:01.326] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:01.327] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:01.327] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:07:01.327] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:07:01.327] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.OCRHIIHRIOIIHHRCOOIHHOCCH.onMessage(Unknown Source)
[2024-05-04 16:07:01.328] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.onWebsocketMessage(Unknown Source)
[2024-05-04 16:07:01.328] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrameBinary(Unknown Source)
[2024-05-04 16:07:01.328] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.drafts.Draft_6455.processFrame(Unknown Source)
[2024-05-04 16:07:01.328] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decodeFrames(Unknown Source)
[2024-05-04 16:07:01.329] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.WebSocketImpl.decode(Unknown Source)
[2024-05-04 16:07:01.329] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//org.java_websocket.client.WebSocketClient.run(Unknown Source)
[2024-05-04 16:07:01.329] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at java.base/java.lang.Thread.run(Unknown Source)
[2024-05-04 16:07:01.330] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: Caused by: com.mojang.authlib.exceptions.InvalidCredentialsException: INVALID_SIGNATURE
[2024-05-04 16:07:01.330] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:107)
[2024-05-04 16:07:01.330] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.makeRequest(YggdrasilAuthenticationService.java:91)
[2024-05-04 16:07:01.330] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	at Genesis//com.mojang.authlib.yggdrasil.YggdrasilMinecraftSessionService.joinServer(YggdrasilMinecraftSessionService.java:71)
[2024-05-04 16:07:01.330] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [STDERR]: 	... 13 more
[2024-05-04 16:07:01.636] [info]  [16:07:01] [WebSocketConnectReadThread-534/INFO]: [LC Auth] Connection closed (1000, "Failed.")
[2024-05-04 16:07:08.187] [info]  [16:07:08] [Render thread/INFO]: [LC Microsoft Auth] Processing response...
[2024-05-04 16:07:10.859] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: java.lang.NullPointerException: Cannot invoke "com.moonsworth.lunar.client.CROIRRHHICRCCCOORCRCHHHRH.OCRHIIHRIOIIHHRCOOIHHOCCH.CICRCHOOIRCHHORHROIOIHOOI.RIHCHOIOCIOICHHRHHIOHIHIC.OOOCCOCOORORCIHCRCROROIOC()" because "<parameter1>" is null
[2024-05-04 16:07:10.860] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OOICCOCOCRHCOCIORIHHIHHHH.OOICCOCOCRHCOCIORIHHIHHHH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:07:10.860] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OOICCOCOCRHCOCIORIHHIHHHH.OOICCOCOCRHCOCIORIHHIHHHH.close(Unknown Source)
[2024-05-04 16:07:10.861] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//com.moonsworth.lunar.client.OCRHIIHRIOIIHHRCOOIHHOCCH.close(Unknown Source)
[2024-05-04 16:07:10.861] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//net.minecraft.client.Minecraft.handler$zzg000$lunar$shutdownMinecraftApplet(SourceFile:3284)
[2024-05-04 16:07:10.861] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//net.minecraft.client.Minecraft.destroy(SourceFile)
[2024-05-04 16:07:10.862] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at Genesis//net.minecraft.client.main.Main.main(SourceFile:266)
[2024-05-04 16:07:10.862] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:07:10.862] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:10.863] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:10.863] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:07:10.863] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source)
[2024-05-04 16:07:10.863] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
[2024-05-04 16:07:10.863] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:10.864] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
[2024-05-04 16:07:10.864] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at java.base/java.lang.reflect.Method.invoke(Unknown Source)
[2024-05-04 16:07:10.864] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at com.moonsworth.lunar.genesis.OCRHIIHRIOIIHHRCOOIHHOCCH.OOICCOCOCRHCOCIORIHHIHHHH(Unknown Source)
[2024-05-04 16:07:10.864] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source)
[2024-05-04 16:07:10.865] [info]  [16:07:10] [Render thread/INFO]: [STDERR]: 	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source)
[2024-05-04 16:07:10.865] [info]  [16:07:10] [Render thread/INFO]: Stopping!
