[2024-06-21 17:49:44.563] [error] NOTE: Picked up JDK_JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.567] [error] Picked up JAVA_TOOL_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.567] [error] Picked up _JAVA_OPTIONS: -XX:+DisableAttachMechanism
[2024-06-21 17:49:44.771] [info]  [17:49:44] [Genesis/main/
[2024-06-21 18:04:58.313] [info]  [18:04:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1008.39, y=31.00, z=4098.88] does not have attribute null
[2024-06-21 18:04:58.806] [info]  [18:04:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.73, y=31.50, z=4099.08] does not have attribute null
[2024-06-21 18:04:58.807] [info]  [18:04:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.73, y=31.50, z=4099.08] does not have attribute null
[2024-06-21 18:04:59.314] [info]  [18:04:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.52, y=32.02, z=4098.25] does not have attribute null
[2024-06-21 18:04:59.370] [info]  [18:04:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.47, y=31.50, z=4098.00] does not have attribute null
[2024-06-21 18:04:59.819] [info]  [18:04:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.31, y=32.18, z=4098.24] does not have attribute null
[2024-06-21 18:04:59.910] [info]  [18:04:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.38, y=32.02, z=4098.27] does not have attribute null
[2024-06-21 18:05:00.003] [info]  [18:05:00] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1009.50, y=32.08, z=4100.73] does not have attribute null
[2024-06-21 18:05:00.075] [info]  [18:05:00] [Render thread/INFO]: [System] [CHAT] (⚔) Galiahxx killed .Senpiexspider7
[2024-06-21 18:05:00.313] [info]  [18:05:00] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1008.91, y=31.00, z=4097.94] does not have attribute null
[2024-06-21 18:05:00.413] [info]  [18:05:00] [Render thread/ERROR]: Error executing task on Client
[2024-06-21 18:05:00.414] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-21 18:05:00.414] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-21 18:05:00.414] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-21 18:05:00.414] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-21 18:05:00.415] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-21 18:05:00.415] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-21 18:05:00.415] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-21 18:05:00.415] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-21 18:05:00.415] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-21 18:05:00.416] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-21 18:05:00.416] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-21 18:05:00.416] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-21 18:05:00.416] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-21 18:05:00.416] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:00.417] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:00.417] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:00.417] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:00.417] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:00.417] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:00.418] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:00.418] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:00.806] [info]  [18:05:00] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.74, y=32.25, z=4101.11] does not have attribute null
[2024-06-21 18:05:01.309] [info]  [18:05:01] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1009.81, y=32.00, z=4102.57] does not have attribute null
[2024-06-21 18:05:01.809] [info]  [18:05:01] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1008.62, y=31.00, z=4102.13] does not have attribute null
[2024-06-21 18:05:01.992] [info]  [18:05:01] [Render thread/INFO]: [System] [CHAT] (⚔) AntiClutch_Yt killed 69_Unknown_xD
[2024-06-21 18:05:02.305] [info]  [18:05:02] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1011.96, y=31.75, z=4100.82] does not have attribute null
[2024-06-21 18:05:02.807] [info]  [18:05:02] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1012.97, y=31.00, z=4100.07] does not have attribute null
[2024-06-21 18:05:03.304] [info]  [18:05:03] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1010.09, y=31.00, z=4101.88] does not have attribute null
[2024-06-21 18:05:03.810] [info]  [18:05:03] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1006.38, y=31.00, z=4103.17] does not have attribute null
[2024-06-21 18:05:04.208] [info]  [18:05:04] [Render thread/INFO]: [System] [CHAT] (☠) pixelstone521 killed by a deadly magic.
[2024-06-21 18:05:04.309] [info]  [18:05:04] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1002.84, y=31.42, z=4104.90] does not have attribute null
[2024-06-21 18:05:04.805] [info]  [18:05:04] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=998.26, y=32.01, z=4107.66] does not have attribute null
[2024-06-21 18:05:04.942] [info]  [18:05:04] [Render thread/INFO]: [System] [CHAT] (⚔) AND_1 killed .UnFl1cT3ddddddd
[2024-06-21 18:05:05.611] [info]  [18:05:05] [Render thread/INFO]: [System] [CHAT] 
[2024-06-21 18:05:05.611] [info]  [18:05:05] [Render thread/INFO]: [System] [CHAT]  SWORDPVP ᴛᴇᴍᴘ ɪᴘ-ʙᴀɴɴᴇᴅ OrginArjun 
[2024-06-21 18:05:06.759] [info]  [18:05:06] [Render thread/INFO]: [System] [CHAT] Texzy33 left while he was combat with _Crypreereturn
[2024-06-21 18:05:06.861] [info]  [18:05:06] [Render thread/INFO]: [System] [CHAT] (⚔) eplexify killed NevnonameXD
[2024-06-21 18:05:06.961] [info]  [18:05:06] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=988.56, y=32.08, z=4115.75] does not have attribute null
[2024-06-21 18:05:07.071] [info]  [18:05:07] [Render thread/INFO]: [System] [CHAT] (⚔) NamanGamerOG killed chienchina
[2024-06-21 18:05:07.804] [info]  [18:05:07] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=987.15, y=32.19, z=4119.05] does not have attribute null
[2024-06-21 18:05:08.306] [info]  [18:05:08] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=987.32, y=31.80, z=4120.18] does not have attribute null
[2024-06-21 18:05:08.608] [info]  [18:05:08] [Render thread/INFO]: [System] [CHAT] (⚔) KingLeonidas killed AngelicShot
[2024-06-21 18:05:08.755] [info]  [18:05:08] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: Dmori it is bedrock
[2024-06-21 18:05:09.311] [info]  [18:05:09] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=983.88, y=35.14, z=4125.89] does not have attribute null
[2024-06-21 18:05:10.393] [info]  [18:05:10] [Render thread/INFO]: [System] [CHAT] (⚔) AllyZaaa killed .Anhahknit
[2024-06-21 18:05:10.826] [info]  [18:05:10] [Render thread/INFO]: [System] [CHAT] (⚔) Exverity killed .Huyxiucute
[2024-06-21 18:05:11.009] [info]  [18:05:11] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=985.07, y=35.00, z=4127.53] does not have attribute null
[2024-06-21 18:05:11.156] [info]  [18:05:11] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=983.58, y=36.00, z=4128.70] does not have attribute null
[2024-06-21 18:05:11.714] [info]  [18:05:11] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=983.60, y=36.00, z=4128.05] does not have attribute null
[2024-06-21 18:05:12.915] [info]  [18:05:12] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: u cant break it
[2024-06-21 18:05:13.721] [info]  [18:05:13] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=988.98, y=31.00, z=4132.92] does not have attribute null
[2024-06-21 18:05:14.958] [info]  [18:05:14] [Render thread/INFO]: [System] [CHAT]  Dmori: tf
[2024-06-21 18:05:15.378] [info]  [18:05:15] [Render thread/INFO]: [System] [CHAT] (⚔) The_DeathSinger killed FissureMc
[2024-06-21 18:05:16.309] [info]  [18:05:16] [Render thread/INFO]: [System] [CHAT]  eplexify: i think vseven is better than everyone on rn
[2024-06-21 18:05:17.703] [info]  [18:05:17] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1011.28, y=32.25, z=4142.36] does not have attribute null
[2024-06-21 18:05:19.404] [info]  [18:05:19] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1022.28, y=33.76, z=4142.66] does not have attribute null
[2024-06-21 18:05:20.212] [info]  [18:05:20] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1023.70, y=33.97, z=4142.70] does not have attribute null
[2024-06-21 18:05:20.513] [info]  [18:05:20] [Render thread/INFO]: [System] [CHAT] (⚔) devil_chargeOP was shot by a im_nutz.
[2024-06-21 18:05:21.292] [info]  [18:05:21] [Render thread/INFO]: [System] [CHAT] (⚔) _Crypreereturn killed Ra1zennnn
[2024-06-21 18:05:21.475] [info]  [18:05:21] [Render thread/INFO]: [System] [CHAT]  Dmori: its stone to me
[2024-06-21 18:05:21.613] [info]  [18:05:21] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1024.70, y=36.00, z=4143.82] does not have attribute null
[2024-06-21 18:05:22.089] [info]  [18:05:22] [Render thread/INFO]: [System] [CHAT] (⚔) Tryhardingisban killed Aranella21
[2024-06-21 18:05:22.363] [info]  [18:05:22] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1024.44, y=35.31, z=4144.69] does not have attribute null
[2024-06-21 18:05:25.085] [info]  [18:05:25] [Render thread/INFO]: [System] [CHAT] (☠) PresentBoy tried to fly without elytras.
[2024-06-21 18:05:28.285] [info]  [18:05:28] [Render thread/INFO]: [System] [CHAT] (☠) PhamSangn was blowed up by a Minecart with TNT.
[2024-06-21 18:05:29.310] [info]  [18:05:29] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=988.61, y=32.02, z=4128.64] does not have attribute null
[2024-06-21 18:05:29.404] [info]  [18:05:29] [Render thread/INFO]: [System] [CHAT]  SharpnessFake: i want to look
[2024-06-21 18:05:29.467] [info]  [18:05:29] [Render thread/INFO]: [System] [CHAT] 
[2024-06-21 18:05:29.468] [info]  [18:05:29] [Render thread/INFO]: [System] [CHAT]  SWORDPVP ᴛᴇᴍᴘ ɪᴘ-ʙᴀɴɴᴇᴅ Server3093 
[2024-06-21 18:05:29.862] [info]  [18:05:29] [Render thread/INFO]: [System] [CHAT]  wasupguys: ssrry PresentBoy :LD
[2024-06-21 18:05:29.863] [info]  [18:05:29] [Render thread/INFO]: [System] [CHAT] Server3093 left while he was combat with Zues2
[2024-06-21 18:05:30.202] [info]  [18:05:30] [Render thread/INFO]: [System] [CHAT] (⚔) .IvanNeedNerf killed Absciss
[2024-06-21 18:05:30.660] [info]  [18:05:30] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: mellyfw afk
[2024-06-21 18:05:32.302] [info]  [18:05:32] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=987.30, y=31.23, z=4121.99] does not have attribute null
[2024-06-21 18:05:33.248] [info]  [18:05:33] [Render thread/INFO]: [System] [CHAT]  eplexify: in uhc
[2024-06-21 18:05:34.556] [info]  [18:05:34] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: nvm
[2024-06-21 18:05:34.904] [info]  [18:05:34] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=987.63, y=31.31, z=4119.10] does not have attribute null
[2024-06-21 18:05:35.059] [info]  [18:05:35] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=987.54, y=31.82, z=4118.46] does not have attribute null
[2024-06-21 18:05:35.554] [info]  [18:05:35] [Render thread/INFO]: [System] [CHAT]  wasupguys: :D
[2024-06-21 18:05:36.131] [info]  [18:05:36] [Render thread/INFO]: [System] [CHAT] (⚔) im_nutz killed .Anhahknit
[2024-06-21 18:05:37.112] [info]  [18:05:37] [Render thread/INFO]: [System] [CHAT] (⚔) Exverity killed AllyZaaa
[2024-06-21 18:05:37.304] [info]  [18:05:37] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=990.37, y=31.00, z=4113.09] does not have attribute null
[2024-06-21 18:05:39.382] [info]  [18:05:39] [Render thread/INFO]: [System] [CHAT] (⚔) Tryhardingisban killed .Senpiexspider7
[2024-06-21 18:05:39.657] [info]  [18:05:39] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: hi
[2024-06-21 18:05:40.905] [info]  [18:05:40] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=994.29, y=31.50, z=4105.36] does not have attribute null
[2024-06-21 18:05:41.253] [info]  [18:05:41] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=995.13, y=32.25, z=4104.41] does not have attribute null
[2024-06-21 18:05:42.656] [info]  [18:05:42] [Render thread/INFO]: [System] [CHAT]  Dmori: im chaing texture pack
[2024-06-21 18:05:43.757] [info]  [18:05:43] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1011.06, y=31.83, z=4105.07] does not have attribute null
[2024-06-21 18:05:44.756] [info]  [18:05:44] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.15, y=31.50, z=4105.10] does not have attribute null
[2024-06-21 18:05:45.077] [info]  [18:05:45] [Render thread/INFO]: [System] [CHAT] (⚔) The_DeathSinger killed _bamboo_
[2024-06-21 18:05:45.610] [info]  [18:05:45] [Render thread/WARN]: Entity RemotePlayer['Walee53'/1083893, l='ClientLevel', x=1013.67, y=31.00, z=4104.83] does not have attribute null
[2024-06-21 18:05:46.161] [info]  [18:05:46] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1016.36, y=31.12, z=4104.17] does not have attribute null
[2024-06-21 18:05:46.820] [info]  [18:05:46] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1016.22, y=32.25, z=4106.91] does not have attribute null
[2024-06-21 18:05:47.606] [info]  [18:05:47] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.51, y=32.18, z=4106.43] does not have attribute null
[2024-06-21 18:05:48.083] [info]  [18:05:48] [Render thread/INFO]: [System] [CHAT]  eplexify: reallhy
[2024-06-21 18:05:48.156] [info]  [18:05:48] [Render thread/INFO]: [System] [CHAT]  The_DeathSinger: EZ
[2024-06-21 18:05:48.803] [info]  [18:05:48] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.65, y=32.25, z=4107.36] does not have attribute null
[2024-06-21 18:05:48.969] [info]  [18:05:48] [Render thread/INFO]: [System] [CHAT] (⚔) NamanGamerOG killed devil_chargeOP
[2024-06-21 18:05:49.143] [info]  [18:05:49] [Render thread/INFO]: [System] [CHAT] (⚔) AND_1 killed Aranella21
[2024-06-21 18:05:49.363] [info]  [18:05:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.69, y=31.00, z=4107.88] does not have attribute null
[2024-06-21 18:05:49.886] [info]  [18:05:49] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1016.80, y=31.00, z=4110.64] does not have attribute null
[2024-06-21 18:05:50.079] [info]  [18:05:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1017.27, y=31.00, z=4112.13] does not have attribute null
[2024-06-21 18:05:50.161] [info]  [18:05:50] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1017.13, y=31.40, z=4112.62] does not have attribute null
[2024-06-21 18:05:50.207] [info]  [18:05:50] [Render thread/INFO]: [System] [CHAT]  N1CKPR0: drugs
[2024-06-21 18:05:51.115] [info]  [18:05:51] [Render thread/ERROR]: Error executing task on Client
[2024-06-21 18:05:51.116] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-21 18:05:51.116] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-21 18:05:51.116] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-21 18:05:51.116] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-21 18:05:51.117] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-21 18:05:51.117] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-21 18:05:51.117] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-21 18:05:51.117] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-21 18:05:51.117] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-21 18:05:51.118] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-21 18:05:51.118] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-21 18:05:51.118] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-21 18:05:51.118] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-21 18:05:51.118] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:51.118] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:51.119] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:51.119] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:51.119] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-21 18:05:51.119] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:51.119] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:51.120] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-21 18:05:51.520] [info]  [18:05:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.37, y=32.25, z=4112.64] does not have attribute null
[2024-06-21 18:05:51.857] [info]  [18:05:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1014.44, y=31.57, z=4113.97] does not have attribute null
[2024-06-21 18:05:51.858] [info]  [18:05:51] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1014.44, y=31.57, z=4113.97] does not have attribute null
[2024-06-21 18:05:52.304] [info]  [18:05:52] [Render thread/INFO]: [System] [CHAT]  _bamboo_: The_DeathSinger
[2024-06-21 18:05:53.016] [info]  [18:05:53] [Render thread/INFO]: [System] [CHAT]  eplexify: get swight i would say
[2024-06-21 18:05:53.125] [info]  [18:05:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.16, y=31.12, z=4113.66] does not have attribute null
[2024-06-21 18:05:53.866] [info]  [18:05:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.60, y=31.42, z=4110.93] does not have attribute null
[2024-06-21 18:05:53.950] [info]  [18:05:53] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.50, y=31.74, z=4110.46] does not have attribute null
[2024-06-21 18:05:54.354] [info]  [18:05:54] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.34, y=31.42, z=4110.01] does not have attribute null
[2024-06-21 18:05:54.409] [info]  [18:05:54] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.41, y=31.75, z=4110.20] does not have attribute null
[2024-06-21 18:05:54.878] [info]  [18:05:54] [Render thread/INFO]: [System] [CHAT] (⚔) .IvanNeedNerf killed ankushpro96
[2024-06-21 18:05:54.961] [info]  [18:05:54] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1014.91, y=31.00, z=4109.88] does not have attribute null
[2024-06-21 18:05:55.356] [info]  [18:05:55] [Render thread/INFO]: [System] [CHAT]  SharpnessFake: wtf is going on down there
[2024-06-21 18:05:55.420] [info]  [18:05:55] [Render thread/INFO]: [System] [CHAT]  _bamboo_: to ezzz
[2024-06-21 18:05:55.557] [info]  [18:05:55] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.97, y=31.00, z=4110.59] does not have attribute null
[2024-06-21 18:05:55.612] [info]  [18:05:55] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.93, y=31.42, z=4110.61] does not have attribute null
[2024-06-21 18:05:56.620] [info]  [18:05:56] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1017.95, y=31.50, z=4111.76] does not have attribute null
[2024-06-21 18:05:57.004] [info]  [18:05:57] [Render thread/INFO]: [System] [CHAT]  xuanbao12345: stop run
[2024-06-21 18:05:57.224] [info]  [18:05:57] [Render thread/INFO]: [System] [CHAT] (⚔) MinuteBear killed AngelicShot
[2024-06-21 18:05:57.261] [info]  [18:05:57] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1015.92, y=31.50, z=4112.28] does not have attribute null
[2024-06-21 18:05:57.710] [info]  [18:05:57] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1013.55, y=31.00, z=4114.10] does not have attribute null
[2024-06-21 18:05:57.810] [info]  [18:05:57] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1012.82, y=31.00, z=4114.40] does not have attribute null
[2024-06-21 18:05:58.250] [info]  [18:05:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1011.14, y=31.00, z=4115.27] does not have attribute null
[2024-06-21 18:05:58.490] [info]  [18:05:58] [Render thread/INFO]: [System] [CHAT] (⚔) Tryhardingisban killed Exverity
[2024-06-21 18:05:58.610] [info]  [18:05:58] [Render thread/INFO]: [System] [CHAT]  eplexify: if youre taking suggestions
[2024-06-21 18:05:58.728] [info]  [18:05:58] [Render thread/INFO]: [System] [CHAT] (⚔) Dmari killed Varingameing
[2024-06-21 18:05:58.957] [info]  [18:05:58] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1011.84, y=31.00, z=4114.58] does not have attribute null
[2024-06-21 18:05:59.113] [info]  [18:05:59] [Render thread/INFO]: [System] [CHAT] (⚔) HnamNoob66 killed .Samyan9
[2024-06-21 18:05:59.414] [info]  [18:05:59] [Render thread/INFO]: [System] [CHAT]  _bamboo_: tooooo ezz
[2024-06-21 18:05:59.505] [info]  [18:05:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1011.80, y=31.00, z=4115.10] does not have attribute null
[2024-06-21 18:05:59.752] [info]  [18:05:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1012.74, y=32.25, z=4114.43] does not have attribute null
[2024-06-21 18:05:59.752] [info]  [18:05:59] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1012.74, y=32.25, z=4114.43] does not have attribute null
[2024-06-21 18:06:00.155] [info]  [18:06:00] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1082200, l='ClientLevel', x=1012.68, y=31.42, z=4114.44] does not have attribute null
[2024-06-21 18:06:00.210] [info]  [18:06:00] [Render thread/INFO]: [System] [CHAT] (☠) VITCOMBACK was blowed up by a Minecart with TNT.
